location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10822,"Niš IZJZ Niš","co",1108.654745,"µg/m³","2023-04-02T21:00:00Z","2023-04-02T23:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",931.628775,"µg/m³","2023-04-02T22:00:00Z","2023-04-03T00:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",912.85447,"µg/m³","2023-04-02T23:00:00Z","2023-04-03T01:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",785.356165,"µg/m³","2023-04-03T00:00:00Z","2023-04-03T02:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",696.84318,"µg/m³","2023-04-03T01:00:00Z","2023-04-03T03:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",748.95304,"µg/m³","2023-04-03T02:00:00Z","2023-04-03T04:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",586.391245,"µg/m³","2023-04-03T03:00:00Z","2023-04-03T05:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",539.717585,"µg/m³","2023-04-03T04:00:00Z","2023-04-03T06:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",546.14395,"µg/m³","2023-04-03T05:00:00Z","2023-04-03T07:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",807.35336,"µg/m³","2023-04-03T07:00:00Z","2023-04-03T09:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",502.92616,"µg/m³","2023-04-03T08:00:00Z","2023-04-03T10:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",441.050555,"µg/m³","2023-04-03T09:00:00Z","2023-04-03T11:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",421.81029,"µg/m³","2023-04-03T10:00:00Z","2023-04-03T12:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",423.94594,"µg/m³","2023-04-03T11:00:00Z","2023-04-03T13:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",436.0609,"µg/m³","2023-04-03T12:00:00Z","2023-04-03T14:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",450.447415,"µg/m³","2023-04-03T13:00:00Z","2023-04-03T15:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",462.290565,"µg/m³","2023-04-03T14:00:00Z","2023-04-03T16:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
10822,"Niš IZJZ Niš","co",457.630965,"µg/m³","2023-04-03T15:00:00Z","2023-04-03T17:00:00+02:00","Europe/Belgrade",43.316552,21.913548,,,,"Unknown Governmental Organization","Serbian National Network of Automatic Stations for Air Quality Monitoring"
